full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
       (2007 TK303),2.762243776838307,0.1732595893648664,,6.757919154358142,218.0008426528629,268.9744206650795,2.283658554337644,3.24082899933897,4.59093567713178,2408.0,5,33,17.2,,,,,,,,,,,N,N,1.3112
 27701 (1983 QR),2.181756779902159,0.1473916949471844,,1.118202492770914,289.7795814770873,86.1356736500995,1.860183950149868,2.50332960965445,3.22268385689919,12757.0,0,686,16.1,1.435,,0.374,,,,,,,,N,N,0.860924
198753 (2005 EL73),3.071176174701876,0.1021132156010942,,2.91797027692073,167.4614158306434,40.44017328345839,2.757568499825599,3.384783849578152,5.38226773231134,6761.0,0,197,16.2,,,,,,,,,,,N,N,1.75396
180868 (2005 JP42),2.240764387350069,0.03197595104425666,,2.942121228993912,102.9060438265758,142.2830973849002,2.16911381499845,2.312414959701689,3.35430456045602,7821.0,0,306,17.0,,,,,,,,,,,N,N,1.15568
       (2018 YO2),1.2329984067498,0.2171356545164319,,0.996168407139904,94.04665006128415,334.8988871700709,0.9652704906824648,1.500726322817136,1.36915297802599,10.0,6,19,29.7,,,,,,,,,,,Y,N,0.000358693
464465 (2016 BY44),2.864834987477272,0.01099000272132138,,3.237088129046339,109.3001687751841,38.4155960075117,2.83335044316876,2.896319531785784,4.84906069559232,4607.0,0,100,17.3,,,,,,,,,,,N,N,1.84439
  7296 Lamarck (1992 PW1),2.310369999145214,0.04837388234311404,,1.564411319419751,171.1949262987334,292.7442556990571,2.198608432637503,2.422131565652926,3.51180592305268,17928.0,0,2075,14.1,3.717,,0.321,,,,,,,,N,N,1.21621
196559 (2003 QG13),2.784294704540935,0.09761067023989638,,4.035740953116895,33.68607422124106,296.3519969347573,2.512517832285301,3.056071576796571,4.64601924442445,6093.0,0,419,15.6,,,,,,,,,,,N,N,1.5041
130319 Danielpelham (2000 EX140),3.102710294969213,0.1657550564941643,,8.993325223450388,103.7499887599623,61.97462875949165,2.588420374741565,3.61700021519686,5.4653759618452,6708.0,0,330,15.2,5.692,,0.05,,,,,,,,N,N,1.6119
284282 (2006 JJ48),3.097209254045171,0.1964981717170523,,17.05696987589138,70.67925603975841,112.2236400626431,2.48861329820016,3.705805209890181,5.45084740917758,4539.0,0,172,15.8,,,,,,,,,,,N,N,1.54602
523072 (2016 QW92),3.052716903917123,0.1253404504216659,,7.462960288740386,304.884414883702,303.3162262789151,2.670087992170317,3.435345815663928,5.33381562845621,6695.0,0,70,16.3,,,,,,,,,,,N,N,1.66498
153517 (2001 SO14),2.379207145138985,0.09549571327092096,,0.7283022927594188,171.8713787118515,187.7786068737845,2.152003061794666,2.606411228483304,3.66991990009735,6573.0,0,462,16.3,,,,6.705,,,,,,,N,N,1.1474
 74934 (1999 TQ166),2.274591390502341,0.08646953586371801,,6.021749965057044,303.6351325953032,289.6443377522992,2.077908528685995,2.471274252318687,3.43054632857195,7300.0,0,1221,14.9,,,,,,,,,,,N,N,1.07544
 16281 (2071 P-L),2.661287710233228,0.1028692345896628,,2.14439447162068,217.6178778035043,107.1783433741906,2.38752308045866,2.935052340007796,4.34156137517635,21377.0,0,717,15.4,,,,,,,,,,,N,N,1.37568
322756 (2001 CK32),0.7251057974985795,0.3825468949129385,,8.13128064561643,109.4195749872352,234.0841785912393,0.4477188261821279,1.002492768815031,0.617462047211465,5912.0,0,148,19.0,,,,,,,,,,,Y,N,0.0768411
129811 Stacyoliver (1999 LY33),2.251779898171794,0.1068950316451147,,5.154556121581166,100.317473758824,154.9670765284854,2.011075814698887,2.492483981644702,3.379069380678,7289.0,0,396,16.6,,,,,,,,,,,N,N,0.997072
       (2014 PX73),3.342525244827402,0.07405935349146513,,2.880292602182057,189.7612149231464,217.8737292554672,3.094979986166583,3.59007050348822,6.11111204292887,3506.0,0,36,16.9,,,,,,,,,,,N,N,2.10476
487519 (2014 UV26),3.161422827351441,0.07982685375543255,,10.08590560041642,21.36713473595736,263.70475560354,2.909056389653371,3.413789265049511,5.62123937263911,5779.0,0,92,16.1,,,,,,,,,,,N,N,1.91566
199907 (2007 GB17),2.617799841776284,0.1862612464117562,,2.489369500108123,20.80509666989216,295.4691839998155,2.130205180390535,3.105394503162032,4.23557969770241,5292.0,0,211,16.4,,,,,,,,,,,N,N,1.11733
       (2016 AK237),2.950157105457807,0.00602099213706604,,10.93972875374485,253.0347354368462,211.7501485019191,2.932394232722736,2.967919978192878,5.06729185467217,5816.0,0,61,16.5,,,,,,,,,,,N,N,1.94976
498121 (2007 SA17),2.933364949199942,0.3027199610927842,,1.295215278479538,203.173107660125,180.4807693718139,2.045376825907199,3.821353072492686,5.02408929528653,5970.0,0,89,17.4,,,,,,,,,,,N,N,1.0483
126934 (2002 EF146),2.396271706212631,0.1990901903133801,,2.391950300388489,160.0389650026057,123.8937500735976,1.91919751618019,2.873345896245072,3.70947366405662,9616.0,0,563,16.5,,,,,,,,,,,N,N,0.903427
       (2018 RS2),2.615846318046168,0.4456865452952324,,12.32736171799728,276.4046598530935,63.31241097727528,1.449998809532918,3.781693826559418,4.23083940312841,1.0,9,14,20.487,,,,,,,,,,,N,N,0.491717
       (2016 CT318),2.531463873238152,0.03995576121573359,,8.15272857783812,53.49030065852212,93.30453694973598,2.430317307192792,2.632610439283511,4.02778057546147,3892.0,1,41,17.6,,,,,,,,,,,N,N,1.4577
239548 (2008 SL103),2.570205692575968,0.1271540011996172,,8.00251189410223,199.8183985264316,257.3261962645325,2.2433937548589,2.897017630293035,4.12059588011446,8688.0,0,211,16.7,3.053,,0.043,,,,,,,,N,N,1.27623
158462 (2002 CB207),2.597029259769054,0.1292949848042753,,3.233755711562109,14.3754470016869,279.3347464914734,2.261246401090955,2.932812118447152,4.18526986390459,6283.0,0,389,16.0,,,,,,,,,,,N,N,1.24733
279107 (2009 AB28),2.970172689705958,0.18314239390957,,12.16153555073408,295.0639004469416,113.8543256779161,2.426208152988383,3.514137226423534,5.11894841427451,5987.0,0,131,16.2,4.868,,0.027,,,,,,,,N,N,1.46703
147298 (2003 AR57),2.428255776006539,0.1632845597387271,,2.998243915676059,64.3882269181119,93.03997943993916,2.03175910068829,2.824752451324788,3.78398884921959,8527.0,0,630,15.8,,,,,,,,,,,N,N,1.0442
463106 (2011 UU96),2.317751090982716,0.1762134204106809,,0.851526214983437,341.6971989623579,93.68496834911964,1.909332243580064,2.726169938385368,3.52864845512707,5096.0,0,59,18.8,,,,,,,,,,,N,N,0.92453
509903 (2009 DK19),2.787155826328087,0.1615233710184141,,3.953373171923794,6.290420678505772,98.8104429069328,2.336965021705961,3.237346630950213,4.65318240921881,4206.0,0,78,17.3,,,,,,,,,,,N,N,1.35794
       (1995 WF4),1.858773138932168,0.2965612616024882,,6.787374964435529,30.22227137309091,108.1469396679742,1.307533031817627,2.410013246046709,2.53424024868035,8570.0,0,100,20.2,,,,,,,,,,,N,N,0.344758
       (2016 CS315),3.150992448352658,0.1956436716851439,,10.25991805334955,159.9175285370155,103.4220257247367,2.534520716304782,3.767464180400533,5.59344337382966,4909.0,0,41,17.0,,,,,,,,,,,N,N,1.54349
       (2006 SG397),2.229447701300188,0.2244532497518535,,5.07284760812503,214.9096510274592,130.0816405092516,1.729040919591561,2.729854483008814,3.3289259593538,3726.0,0,67,18.3,,,,,,,,,,,N,N,0.72657
       (2014 OP176),2.763957584118496,0.1915894059097056,,9.33765371120898,79.7409164389089,145.8701142879976,2.234412592617608,3.293502575619384,4.59520894185714,3.0,8,9,18.168,,,,,,,,,,,N,N,1.23066
387148 (2012 TK223),2.615073106161637,0.04474860402748448,,9.305948008689008,180.2994168644344,227.0749885873714,2.498052235231087,2.732093977092188,4.22896366589646,7167.0,0,127,16.8,,,,,,,,,,,N,N,1.51315
       (2009 QP51),3.220526827275685,0.2692053267568854,,13.87508434148169,179.0552891262542,238.0964416607228,2.353543850409619,4.087509804141751,5.77961066895221,2763.0,1,107,16.4,,,,,,,,,,,N,N,1.39703
502808 (2015 DR112),2.970173191858511,0.02344064093781899,,10.36014913208501,24.24511820985013,135.0068128453902,2.90055042854502,3.039795955172002,5.11894971242788,8674.0,0,124,16.1,2.931,,0.068,,,,,,,,N,N,1.9124
498792 (2008 UV183),2.853865930269406,0.0413629105465249,,3.213023657675323,90.19504205397676,341.6191546300983,2.735821729083898,2.971910131454915,4.82123779587576,5079.0,0,112,16.6,,,,,,,,,,,N,N,1.75035
459127 (2012 CP),2.599445879832323,0.05486824228972907,,10.5140294519202,112.9282272085857,28.95773496947419,2.456818853478645,2.742072906186001,4.19111301697267,6375.0,0,101,16.8,,,,,,,,,,,N,N,1.47617
486064 (2012 TK267),2.27492008045142,0.1461900842986174,,4.494518319341834,77.25935146198564,27.57781741641437,1.942349322117609,2.60749083878523,3.43128995235242,2673.0,0,63,18.4,,,,,,,,,,,N,N,0.960658
177887 (2005 QC141),2.774588967045635,0.1717222307520985,,13.3539373011865,152.8435321986801,137.2848888292412,2.298130360204398,3.251047573886872,4.62174717853984,9811.0,0,267,15.9,,,,,,,,,,,N,N,1.30064
236467 (2006 FB7),2.594163957265421,0.1200154695491175,,2.369538840174208,60.25665708437894,135.0682558531753,2.282824151846814,2.905503762684027,4.17834536207933,5748.0,0,253,16.7,2.817,,0.039,,,,,,,,N,N,1.28252
       (2013 AD2),2.719790702522324,0.2186147102624299,,7.675404789896263,154.5029772505632,352.2568430570688,2.125204446115956,3.314376958928693,4.48550587157007,35.0,5,28,17.173,,,,,,,,,,,N,N,1.13768
       (2009 SK49),2.684887236279592,0.1567783117428701,,7.436655889507486,292.2907412335202,96.05568078356764,2.263955148155697,3.105819324403486,4.39943877008938,5.0,9,9,17.882,,,,,,,,,,,N,N,1.28288
338052 (2002 NE74),2.765570688086099,0.08934707864455164,,3.731330886266715,299.3996609709691,60.63573017118116,2.518475026320603,3.012666349851595,4.5992323200976,6108.0,0,110,16.9,,,,,,,,,,,N,N,1.51644
       (2014 TW64),2.6860615,0.2037319,,17.8132,8.47451,337.60135,2.1388251,3.2332979,4.40232537768652,,3,30,17.5,,,,,,,,,,,N,,
235308 (2003 UO114),2.764264089934466,0.1070104245938416,,2.375630061144531,306.2013553933829,76.27219785521056,2.46845901598107,3.060069163887863,4.59597333346049,5632.0,0,197,16.9,,,,,,,,,,,N,N,1.47202
212217 (2005 GL215),2.696662188576351,0.1885127540426209,,10.68768025699798,251.9254148146557,348.8687354793352,2.188306972685222,3.205017404467481,4.42841201915831,7140.0,0,340,15.7,2.074,,0.236,,,,,,,,N,N,1.17636
       (2012 BW55),2.768500996423048,0.06346118925040957,,5.073323942122231,96.1096482489928,177.8374093218293,2.592808630749098,2.944193362096999,4.6065440504925,4212.0,0,59,17.063,,,,,,,,,,,N,N,1.57597
479009 (2012 XG147),2.774418128848526,0.2353649807782432,,14.36437540062371,251.7103417652767,255.5028242490081,2.121417259281284,3.427418998415769,4.62132032677327,3308.0,0,114,16.7,,,,,,,,,,,N,N,1.18628
404811 (2014 JZ65),2.202836157915601,0.12418977077725,,5.146097515115488,104.4032223373635,282.1048101789881,1.929266440404224,2.476405875426977,3.2695011691253,6883.0,0,128,18.0,,,,,,,,,,,N,N,0.940794
       (2014 OJ341),3.057630809700501,0.1204109435350466,,7.101087416640922,126.5857248119657,149.0205328184124,2.689458598922635,3.425803020478367,5.3466994363171,55.0,5,17,17.775,,,,,,,,,,,N,N,1.67558
453872 (2011 UY118),2.459973927366769,0.1841519836537352,,1.916802076028359,229.8757449931395,201.3415782232724,2.006964848905709,2.912983005827829,3.85837076702903,3954.0,0,113,17.9,,,,,,,,,,,N,N,1.02143
       (2016 TC21),3.058928729236663,0.09533567575475604,,17.40638202205012,166.9687163710151,249.3352607932871,2.767303691749249,3.350553766724078,5.3501041910784,6772.0,0,92,16.317,,,,,,,,,,,N,N,1.82818
       (2016 UY120),2.351341925254875,0.1211728344027351,,5.940745170117878,37.13813118421984,95.90670335660889,2.066423159521757,2.636260690987992,3.6056360194732,9.0,7,44,18.52,,,,,,,,,,,N,N,1.09099
482064 (2010 CR31),2.304671883199318,0.1433584481946893,,6.866542792588041,147.761515694818,12.24362142831678,1.974277698425931,2.635066067972704,3.49882207150453,4566.0,0,110,17.8,,,,,,,,,,,N,N,0.984363
  2768 Gorky (1972 RX3),2.234005765510828,0.1707682122221625,,6.276905032814001,53.28119347108085,335.1619428160982,1.85250859484054,2.615502936181116,3.33914006602837,31181.0,0,2194,12.3,8.887,,0.323,4.507,,,,,,,N,N,0.859345
 80959 (2000 DK105),2.437676111309106,0.235700691660496,,11.68111347787758,142.4323561903461,124.3390473102676,1.863114165829282,3.012238056788931,3.80602997482646,9421.0,0,838,15.3,4.875,,0.068,,,,,,,,N,N,0.874461
 64403 (2001 US161),2.38863992353383,0.1054971241433037,,2.444070046017203,230.9957334180376,305.3690063288741,2.13664528098713,2.64063456608053,3.69176656678059,8108.0,0,626,15.9,3.687,,0.066,,,,,,,,N,N,1.14217
       (2016 QD),1.970149347040083,0.3889024365640263,,11.59775305462757,17.28931564608422,348.5543457013087,1.203953465581169,2.736345228498997,2.76539342463998,600.0,2,248,19.0,,,,,,,,,,,Y,N,0.205919
349775 (2009 BW14),2.634568280955458,0.2123238955094275,,13.58062178431644,307.9533477196961,154.6584395932078,2.075186480557419,3.193950081353496,4.27634160504812,5302.0,0,147,16.2,,,,,,,,,,,N,N,1.09977
447375 (2006 AY55),2.361043944288836,0.1559465045201926,,4.443085633718343,287.5989394340081,236.3604854606137,1.992847394158423,2.729240494419248,3.6279751842536,6586.0,0,75,17.9,,,,,,,,,,,N,N,1.00536
 67409 (2000 QC5),2.198092018806658,0.1069177189000947,,4.560184921339031,173.3040236524493,134.3383127557813,1.963077034223346,2.43310700338997,3.25894481385141,9455.0,0,436,16.5,1.548,,0.203,,,,,,,,N,N,0.950951
       (2019 EU2),2.427314344387482,0.6689098786579124,,15.62074766921075,199.1849775475213,246.2431501509566,0.8036598008186412,4.050968887956323,3.78178849115984,41.0,6,67,20.951,,,,,,,,,,,Y,Y,0.0295561
515578 (2014 HG167),2.688884872546402,0.07081254904325045,,7.189403550798837,137.6630001301668,176.2766477665734,2.498478080637556,2.879291664455248,4.4092681778664,6147.0,0,52,17.3,,,,,,,,,,,N,N,1.48377
       (2015 MJ4),2.2607497,0.1474874,,5.85803,20.7899,229.63191,1.9273176,2.5941818,3.3992799394935,,0,43,18.3,,,,,,,,,,,N,,
153384 (2001 QW37),2.265349231339131,0.1914111715915168,,5.897733864371743,127.5308385163107,179.98270033,1.831736080904566,2.698962381773696,3.40965899905073,6269.0,0,468,16.6,,,,,,,,,,,N,N,0.816119
531226 (2012 HX85),2.380736350302851,0.1228911699058432,,1.955277559406273,139.6695378411335,51.95794192126005,2.088164874976766,2.673307825628936,3.6734586601506,6495.0,0,56,17.9,,,,,,,,,,,N,N,1.08906
       (2008 VU3),2.485483684941693,0.6188671201491642,,3.93905412250313,223.9303399801138,144.5453035757164,0.9472995546640948,4.023667815219291,3.91854264351594,27.0,7,82,23.4,,,,0.37056,,,,,,,Y,N,0.00800002
 48706 (1996 JF9),3.002993220310259,0.1936962971735001,,6.927695503219666,154.8569107587236,106.3966495252362,2.421324553099037,3.584661887521481,5.20402926112885,8660.0,0,208,16.0,,,,,,,,,,,N,N,1.41701
107049 (2000 YZ139),2.684931948626573,0.1705690355600489,,14.99074295996264,31.94228752431091,85.70956922357436,2.226965695604976,3.142898201648171,4.39954866858854,8622.0,0,737,15.1,2.640,,0.278,,,,,,,,N,N,1.30171
       (2007 RB7),2.595884601309396,0.4037514167148504,,4.745379102852222,220.9509981452349,107.8874407637855,1.547792515902463,3.643976686716329,4.18250313922394,8.0,9,12,18.098,,,,,,,,,,,N,N,0.545147
501326 (2013 XG5),2.638740228975353,0.126483622534232,,3.429109085251511,127.4021626397221,258.2580214272215,2.304982805887741,2.972497652062964,4.28650327139375,4783.0,0,81,17.3,,,,,,,,,,,N,N,1.31114
 15447 (1998 XV4),2.620513199438489,0.1051839515413496,,2.294205258624241,337.6494084812572,240.7071638257202,2.344877266055284,2.896149132821694,4.24216669108262,9220.0,0,1594,14.0,4.379,,0.278,,,,,,,,N,N,1.33849
483195 (2015 PP229),2.861218310926318,0.1115486875189478,,6.743814987175272,198.2206222301203,107.8862077363885,2.542053163637306,3.180383458215329,4.83988113654609,5598.0,0,187,16.4,,,,,,,,,,,N,N,1.5369
       (2015 HG20),2.3387759,0.1819671,,5.41848,29.67256,174.61295,1.9131956,2.7643562,3.5767707394935,21.0,,28,18.5,,,,,,,,,,,N,,
       (2014 JG49),2.261632243585531,0.1256732255460185,,4.679998857357002,12.66189631870288,177.3612662721358,1.977405624535259,2.545858862635803,3.40127058343286,1022.0,5,18,19.358,,,,,,,,,,,N,N,0.97799
501879 (2014 WV378),2.333815974199779,0.1328606670512478,,5.801752755308531,283.6227899576983,109.4453124150769,2.023743627092739,2.643888321306819,3.56539880380449,8127.0,0,89,17.9,,,,,,,,,,,N,N,1.03833
211182 (2002 JX94),2.343061567971613,0.1611338588833533,,3.529771916337643,55.03389506880085,192.4114268212257,1.965515015923067,2.72060812002016,3.58660668099286,5672.0,0,273,17.1,,,,,,,,,,,N,N,0.951857
   163 Erigone,2.367336249086665,0.1914099120288673,-0.04,4.814140690595877,160.0618176877668,298.6514786765254,1.914204625906237,2.820467872267092,3.64248795643202,46363.0,0,2846,9.47,69.389,,0.027,16.136,,0.717,0.341,,Ch,C,N,N,0.936616
  2681 Ostrovskij (1975 VF2),2.7503905635829,0.190182189436577,,3.9811868514755,66.81516433909539,61.39960090453884,2.227315264395004,3.273465862770797,4.5614167838514,18677.0,0,1886,12.3,13.297,,0.12,4.2231,,,,,Xk,,N,N,1.2461
       (2016 CQ68),2.296479263895206,0.1217187920313606,,8.895021693978174,11.10258185934757,169.39269427,2.016954581968814,2.576003945821599,3.48018230659548,2616.0,2,30,19.106,,,,,,,,,,,N,N,1.02055
       (2012 VV73),2.69413916152782,0.2875831024282144,,11.29591311989536,215.469377406908,249.75937375,1.919350263082301,3.468928059973339,4.42219856597742,6625.0,0,78,17.0,,,,,,,,,,,N,N,0.969233
       (2019 HC2),2.63158709092706,0.1999502975736411,,10.99572956141922,78.42187676164708,176.6842324968509,2.105400469005242,3.157773712848878,4.26908520944061,33.0,6,22,18.478,,,,,,,,,,,N,N,1.09037
140502 (2001 TK160),3.070612429004456,0.00755296663905396,,12.3266353988553,224.4329018582629,309.47998927,3.047420195766721,3.093804662242191,5.38078584514892,9388.0,0,422,15.0,5.700,,0.054,,,,,,,,N,N,2.04707
459603 (2013 HB26),2.23868360727838,0.1773103167733522,,1.590333748480427,316.5754402369531,269.5124871753231,1.841741907716539,2.63562530684022,3.34963342040205,4245.0,0,73,18.2,,,,,,,,,,,N,N,0.833193
144495 (2004 EP66),2.197292373628777,0.09625074948110555,,1.833300502510013,272.9766879863408,227.1383033550196,1.98580133583789,2.408783411419664,3.25716661544626,6912.0,0,549,16.6,,,,,,,,,,,N,N,0.99984
 81231 (2000 FV26),2.622067807046263,0.05770967197149894,,4.328645921733024,166.3677916587021,43.23702647128236,2.470749134014596,2.77338648007793,4.24594222021302,8203.0,0,523,15.7,,,,,,,,,,,N,N,1.46799
515230 (2012 BZ99),3.148853797164973,0.1316673916880132,,11.9849399892457,122.3703395384238,294.9491156482694,2.734252430885364,3.563455163444581,5.58774974182905,4001.0,0,68,16.4,,,,,,,,,,,N,N,1.77333
341802 (2007 XG29),2.93177835418175,0.05866159075460991,,12.78627874188194,55.90897886932801,343.0272507320803,2.759795572185516,3.103761136177984,5.02001371115788,5919.0,0,107,16.4,,,,,,,,,,,N,N,1.77052
 22522 (1998 EF6),2.298671886269215,0.2502312264229872,,20.82092791541822,322.4376789520906,279.4472956647392,1.723472401024029,2.873871371514403,3.48516768584252,15428.0,0,945,14.5,,,,,,,,,,,N,N,0.839197
283216 (2010 OO63),3.114769850487991,0.1415471405169501,,17.78267039302361,191.4285954060567,187.160352793572,2.673883084783007,3.555656616192974,5.49727098341467,7154.0,0,273,15.4,4.441,,0.062,,,,,,,,N,N,1.6754
       (2009 VS12),2.738398772988719,0.1934310087131374,,3.727836395579622,31.69427364360366,16.79920997046379,2.208707536070694,3.268090009906745,4.53161744048187,30.0,6,18,18.357,,,,,,,,,,,N,N,1.21858
       (2013 WP27),2.667313154123632,0.2767209930459859,,13.9304848481067,52.16960016394215,310.4699228655267,1.929211609349919,3.405414698897344,4.3563143663438,5212.0,0,68,17.0,,,,,,,,,,,N,N,0.958867
